,报道时间,省份,城市,新增确诊,新增出院,新增死亡,消息来源,来源链接1,来源链接2,来源链接3,备注,时间,聚类标签,latitude,longitude
1902,2020-2-11,天津,河东区,1.0,0.0,1.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiMqRzGcpQirq3Ohncalo9200211&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-11,1,39.134487325955114,117.25841295306803
1903,2020-2-11,日本,日本,65.0,0.0,0.0,日本厚生劳务省,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtimpU3w5f8xlUHtFIMK51j200211&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-11,3,33.34762609509235,120.15712904218665
1904,2020-2-11,美国,美国,1.0,0.0,0.0,美国疾控中心,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtioTZdvb0vwi30mSX0Myu6200211&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-11,1,30.511776877208156,114.38181934391308
1905,2020-2-11,宁夏,银川市,2.0,0.0,0.0,宁夏卫健委,https://wap.peopleapp.com/article/5138011/5035938,0.0,0.0,0.0,2020-02-11,1,38.492460055509596,106.23849358740017
1906,2020-2-11,宁夏,吴忠市,2.0,0.0,0.0,宁夏卫健委,https://wap.peopleapp.com/article/5138011/5035938,0.0,0.0,0.0,2020-02-11,1,38.00371291345338,106.20537126663626
1907,2020-2-11,宁夏,宁东,0.0,1.0,0.0,宁夏卫健委,https://wap.peopleapp.com/article/5138011/5035938,0.0,0.0,0.0,2020-02-11,0,32.06191141003589,118.64261685407337
1908,2020-2-11,天津,宝坻区,3.0,0.0,0.0,天津卫健委,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtimaKqlPyMCqg15a9RRcRT200211&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-11,1,39.723194482933174,117.31660069247685
1909,2020-2-11,陕西,西安市,6.0,0.0,0.0,陕西卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArticgK3kxNGaUg5G4bghwz6200211&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-11,2,34.34726881662395,108.94646555063274
1911,2020-2-11,韩国,韩国,1.0,0.0,0.0,韩国中央防疫对策部,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtirTCppEccdWNrQwmGbBYt200211&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-11,1,31.14159891163164,121.43194565242811
1912,2020-2-11,北京,海淀区,3.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTINr7U027ZbkgxSzRYn4yk200211.shtml,0.0,0.0,0.0,2020-02-11,1,39.96548984110075,116.3054340544974
1913,2020-2-11,北京,昌平区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTINr7U027ZbkgxSzRYn4yk200211.shtml,0.0,0.0,0.0,2020-02-11,1,40.22641337159427,116.23761791731043
1914,2020-2-11,北京,通州区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTINr7U027ZbkgxSzRYn4yk200211.shtml,0.0,0.0,0.0,2020-02-11,1,32.07035573967588,121.08142549497644
1916,2020-2-11,天津,河东区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIDBTiSQv1jUWqapN9Lnpj200211.shtml,0.0,0.0,0.0,2020-02-11,1,39.134487325955114,117.25841295306803
1917,2020-2-11,天津,北辰区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIDBTiSQv1jUWqapN9Lnpj200211.shtml,0.0,0.0,0.0,2020-02-11,1,39.2303439099184,117.14140273157703
1918,2020-2-11,天津,宝坻区,4.0,0.0,0.0,江西卫建委,http://wsjk.tj.gov.cn/art/2020/2/11/art_87_70742.html,0.0,0.0,0.0,2020-02-11,1,39.723194482933174,117.31660069247685
1919,2020-2-11,天津,北辰区,1.0,0.0,0.0,江西卫建委,http://wsjk.tj.gov.cn/art/2020/2/11/art_87_70742.html,0.0,0.0,0.0,2020-02-11,1,39.2303439099184,117.14140273157703
1920,2020-2-11,越南,越南,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIZ0kDKE7I4YSJWOjMZrKD200211.shtml,0.0,0.0,0.0,2020-02-11,1,16.166670000000067,107.83333000000005
1921,2020-2-11,海南,海口市,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTI5ZnVB4rMsVz4FQ7Klc7M200211.shtml#,0.0,0.0,0.0,2020-02-11,0,20.04404943925674,110.32552547126409
1922,2020-2-11,上海,外地来沪,1.0,3.0,0.0,上海发布,https://mp.weixin.qq.com/s/BN5NfmxDupfPghyUqeo3Ng,0.0,0.0,0.0,2020-02-11,1,25.996026557034824,117.02338513454245
1923,2020-2-11,上海,浦东新区,0.0,1.0,0.0,上海发布,https://mp.weixin.qq.com/s/BN5NfmxDupfPghyUqeo3Ng,0.0,0.0,0.0,2020-02-11,0,31.227348292436346,121.55045460683195
1924,2020-2-11,澳大利亚,澳大利亚,0.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTINurknRuGmKCgJbr3lXOs200211.shtml,0.0,0.0,0.0,2020-02-11,0,30.662208843745876,104.07378302031509
1925,2020-2-11,天津,河北区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIHztUxVuRPWXauNzIEcpz200211.shtml,0.0,0.0,0.0,2020-02-11,1,39.15348514470478,117.20359278135501
1926,2020-2-11,天津,河东区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIHztUxVuRPWXauNzIEcpz200211.shtml,0.0,0.0,0.0,2020-02-11,1,39.134487325955114,117.25841295306803
1927,2020-2-11,新疆,乌鲁木齐市,0.0,2.0,0.0,新疆发布,https://m.weibo.cn/2541592687/4470781121174569,0.0,0.0,0.0,2020-02-11,0,43.830763204290484,87.62443993536046
1928,2020-2-11,新疆,吐鲁番市,0.0,1.0,0.0,新疆发布,https://m.weibo.cn/2541592687/4470781121174569,0.0,0.0,0.0,2020-02-11,0,42.95698484877124,89.1972972460079
1929,2020-2-11,山东,滨州市,0.0,1.0,0.0,滨州发布,https://m.weibo.cn/3197610735/4470791565643848,0.0,0.0,0.0,2020-02-11,0,37.3881961960769,117.9774040171467
1930,2020-2-11,辽宁,营口市,0.0,1.0,0.0,辽宁日报,https://m.weibo.cn/2093606665/4470748523420405,0.0,0.0,0.0,2020-02-11,0,40.67313683826707,122.24157466449694
1931,2020-2-11,辽宁,沈阳市,0.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTI0pTvRiaGE35UiOpr6Ygg200211.shtml,0.0,0.0,0.0,2020-02-11,0,41.68383006919066,123.47109664482264
1932,2020-2-11,辽宁,朝阳市,0.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTI0pTvRiaGE35UiOpr6Ygg200211.shtml,0.0,0.0,0.0,2020-02-11,0,41.57982086475567,120.45749949793277
1933,2020-2-11,山东,淄博市,1.0,0.0,0.0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2519379.html,0.0,0.0,0.0,2020-02-11,1,36.81908568332188,118.06145253489896
1934,2020-2-11,山东,枣庄市,0.0,2.0,0.0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2519379.html,0.0,0.0,0.0,2020-02-11,0,34.815994048435115,117.33054194483897
1935,2020-2-11,山东,济宁市,0.0,1.0,0.0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2519379.html,0.0,0.0,0.0,2020-02-11,0,35.420177394529645,116.59361234853988
1936,2020-2-11,湖南,长沙市,0.0,9.0,0.0,长沙卫健委,https://m.weibo.cn/2311694415/4470804802471298,0.0,0.0,0.0,2020-02-11,0,28.23488939994364,112.94547319535287
1937,2020-2-11,吉林,长春市,0.0,5.0,0.0,环球网,https://baijiahao.baidu.com/s?id=1658224551564966288&wfr=spider&for=pc,0.0,0.0,0.0,2020-02-11,0,43.82195350104314,125.3306020759069
1938,2020-2-11,广东,佛山市,0.0,11.0,0.0,佛山电台,https://m.weibo.cn/1652691017/4470800154889849,0.0,0.0,0.0,2020-02-11,0,23.02775875078891,113.12851219549718
1939,2020-2-11,重庆,万州区,2.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIpVRtFeD3m1VhONwhv1DF200211.shtml,0.0,0.0,0.0,2020-02-11,1,30.813621636707666,108.41555837050288
1940,2020-2-11,重庆,奉节县,1.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIpVRtFeD3m1VhONwhv1DF200211.shtml,0.0,0.0,0.0,2020-02-11,1,31.024601766549154,109.47047275630993
1941,2020-2-11,重庆,巫溪县,0.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIpVRtFeD3m1VhONwhv1DF200211.shtml,0.0,0.0,0.0,2020-02-11,0,31.404880009858267,109.57640255899645
1942,2020-2-11,重庆,石柱县,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIpVRtFeD3m1VhONwhv1DF200211.shtml,0.0,0.0,0.0,2020-02-11,0,30.006108697868918,108.12041416638326
1943,2020-2-11,重庆,开州区,0.0,2.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIpVRtFeD3m1VhONwhv1DF200211.shtml,0.0,0.0,0.0,2020-02-11,0,31.16664411319345,108.39949765612053
1944,2020-2-11,天津,津南区,0.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTICdSbbQqc56xHIdhOpn89200211.shtml,0.0,0.0,0.0,2020-02-11,0,38.94414856811469,117.36338677903083
1945,2020-2-11,青海,西宁市,0.0,2.0,0.0,青海卫视,https://m.weibo.cn/1730369420/4470821408113371,0.0,0.0,0.0,2020-02-11,0,36.62338469651661,101.78445017050855
1946,2020-2-11,云南,昭通市,2.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIs0RZbdjjd7GjdnGn1Uwj200211.shtml,0.0,0.0,0.0,2020-02-11,1,27.34408386024681,103.72351177196889
1947,2020-2-11,云南,昆明市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIs0RZbdjjd7GjdnGn1Uwj200211.shtml,0.0,0.0,0.0,2020-02-11,1,24.873998150044006,102.85244836500482
1948,2020-2-11,云南,曲靖市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIs0RZbdjjd7GjdnGn1Uwj200211.shtml,0.0,0.0,0.0,2020-02-11,1,25.496406931543667,103.80243482794681
1949,2020-2-11,云南,玉溪市,0.0,1.0,0.0,云南发布,https://m.weibo.cn/1662558237/4470836083676514,0.0,0.0,0.0,2020-02-11,0,24.35771094244625,102.55356029311
1950,2020-2-11,香港,香港,7.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIiPIh5TegOpvz6mDjpoC9200211.shtml,0.0,0.0,0.0,2020-02-11,2,22.27830000000006,114.16039
1951,2020-2-11,宁夏,银川市,0.0,4.0,0.0,银川市卫健委,https://m.weibo.cn/1923496622/4470825976046738,0.0,0.0,0.0,2020-02-11,0,38.492460055509596,106.23849358740017
1952,2020-2-11,宁夏,石嘴山市,0.0,1.0,0.0,银川市卫健委,https://m.weibo.cn/1923496622/4470825976046738,0.0,0.0,0.0,2020-02-11,0,38.98968283991508,106.3906004255049
1953,2020-2-11,宁夏,银川市,0.0,1.0,0.0,银川市卫健委,https://m.weibo.cn/1923496622/4470825976046738,0.0,0.0,0.0,2020-02-11,0,38.492460055509596,106.23849358740017
1954,2020-2-11,宁夏,吴忠市,0.0,2.0,0.0,银川市卫健委,https://m.weibo.cn/1923496622/4470825976046738,0.0,0.0,0.0,2020-02-11,0,38.00371291345338,106.20537126663626
1955,2020-2-11,湖北,武汉市,0.0,0.0,0.0,央视,https://m.weibo.cn/2656274875/4470817721575589,0.0,0.0,0.0,2020-02-11,0,30.598466736400987,114.31158155473231
1956,2020-2-11,日本,日本,2.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIoOKiScERTgZCdfS2Gj4Y200211.shtml,0.0,0.0,0.0,2020-02-11,1,33.34762609509235,120.15712904218665
1957,2020-2-11,辽宁,沈阳市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIQSRTIAchtqiJI5ONpqhl200211.shtml,0.0,0.0,0.0,2020-02-11,1,41.68383006919066,123.47109664482264
1958,2020-2-11,辽宁,葫芦岛市,2.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIQSRTIAchtqiJI5ONpqhl200211.shtml,0.0,0.0,0.0,2020-02-11,1,40.71736443636189,120.8433983399283
1959,2020-2-11,辽宁,铁岭市,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIQSRTIAchtqiJI5ONpqhl200211.shtml,0.0,0.0,0.0,2020-02-11,0,42.22994799718447,123.73236520917769
1960,2020-2-11,辽宁,大连市,0.0,1.0,0.0,大连发布,https://m.weibo.cn/6396634787/4470835009586757,0.0,0.0,0.0,2020-02-11,0,38.9189536667856,121.62163148459285
1961,2020-2-11,贵州,遵义市,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIZO7aRBLQ2xyKzSr2s9Sd200211.shtml,0.0,0.0,0.0,2020-02-11,1,27.731700878916666,106.93342774801829
1962,2020-2-11,贵州,黔南州,8.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIZO7aRBLQ2xyKzSr2s9Sd200211.shtml,0.0,0.0,0.0,2020-02-11,2,26.260616196073833,107.5284027057371
1963,2020-2-11,贵州,贵阳市,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIZO7aRBLQ2xyKzSr2s9Sd200211.shtml,0.0,0.0,0.0,2020-02-11,0,26.653324822309752,106.63657676352776
1964,2020-2-11,贵州,六盘水市,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIZO7aRBLQ2xyKzSr2s9Sd200211.shtml,0.0,0.0,0.0,2020-02-11,0,26.598833108257494,104.8375546023468
1965,2020-2-11,贵州,黔西南州,0.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/11/ARTIZO7aRBLQ2xyKzSr2s9Sd200211.shtml,0.0,0.0,0.0,2020-02-11,0,25.09396734941651,104.91249214626991
1966,2020-2-11,重庆,万州区,0.0,3.0,0.0,万州发布,https://m.weibo.cn/2972474694/4470840139566998,0.0,0.0,0.0,2020-02-11,0,30.813621636707666,108.41555837050288
1967,2020-2-11,重庆,开州区,0.0,2.0,0.0,万州发布,https://m.weibo.cn/2972474694/4470840139566999,0.0,0.0,0.0,2020-02-11,0,31.16664411319345,108.39949765612053
1968,2020-2-11,重庆,巫溪县,0.0,0.0,0.0,万州发布,https://m.weibo.cn/2972474694/4470840139567000,http://m.news.cctv.com/2020/02/12/ARTIwoOkpaZCp9iv8tniqofY200212.shtml,0.0,0.0,2020-02-11,0,31.404880009858267,109.57640255899645
1969,2020-2-11,重庆,奉节县,0.0,0.0,0.0,万州发布,https://m.weibo.cn/2972474694/4470840139567001,http://m.news.cctv.com/2020/02/12/ARTIwoOkpaZCp9iv8tniqofY200212.shtml,0.0,0.0,2020-02-11,0,31.024601766549154,109.47047275630993
1970,2020-2-11,重庆,石柱县,0.0,0.0,0.0,万州发布,https://m.weibo.cn/2972474694/4470840139567002,http://m.news.cctv.com/2020/02/12/ARTIwoOkpaZCp9iv8tniqofY200212.shtml,0.0,0.0,2020-02-11,0,30.006108697868918,108.12041416638326
1971,2020-2-11,黑龙江,齐齐哈尔市,0.0,1.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiCt6ZyDDVGIDO8DP44ssx200211&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-11,0,47.3599771860153,123.92457086841536
1972,2020-2-11,新加坡,新加坡,2.0,2.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiuRAw43D9qPpWzpjkGunl200211&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-11,1,35.08512447989931,118.35392823267065
1973,2020-2-11,天津,北辰区,1.0,0.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiQKLFIoVZW4RGahCIuwKR200211&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-11,1,39.2303439099184,117.14140273157703
1974,2020-2-11,甘肃,甘肃,0.0,5.0,0.0,甘肃卫健委,http://wsjk.gansu.gov.cn/single/11218/83962.html,0.0,0.0,0.0,2020-02-11,0,36.06645500642709,103.83318221998086
1975,2020-2-11,甘肃,甘肃,0.0,2.0,0.0,甘肃卫健委,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiNolG33EdzjXlUvVRYZwX200211&fromapp=cctvnews&version=803&allow_comment=1,http://wsjk.gansu.gov.cn/channel/11217/index.html,0.0,0.0,2020-02-11,0,36.06645500642709,103.83318221998086
1976,2020-2-11,甘肃,庆阳市,0.0,1.0,0.0,甘肃日报,http://gansu.gansudaily.com.cn/system/2020/02/11/017350977.shtml,0.0,0.0,0.0,2020-02-11,0,35.71521598356201,107.6493856959542
1977,2020-2-11,海南,三亚市,7.0,0.0,0.0,海南卫健委,http://wst.hainan.gov.cn/yqfk/index/index/index.html,0.0,0.0,0.0,2020-02-11,2,18.258736291747855,109.51855670139908
1978,2020-2-11,海南,澄迈县,1.0,0.0,0.0,海南卫健委,http://wst.hainan.gov.cn/yqfk/index/index/index.html,0.0,0.0,0.0,2020-02-11,1,19.74434867164637,110.01351091010905
1979,2020-2-11,河南,信阳市,0.0,6.0,0.0,信阳市卫健委,http://www.hnxywjw.gov.cn/a/news/tongzhi/2020/0211/4766.html,0.0,0.0,0.0,2020-02-11,0,32.15301454753105,114.09748283304512
1980,2020-2-11,泰国,泰国,1.0,0.0,0.0,泰国卫生部,https://m.chinanews.com/wap/detail/zw/gj/2020/02-11/9086961.shtml,0.0,0.0,0.0,2020-02-11,1,31.246862631826637,121.33200772715425
1981,2020-2-10,英国,英国,1.0,0.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiZBAiMqVR0rpe3uDfupkb200210&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-10,1,22.659551695435642,114.02281970667701
1982,2020-2-10,阿联酋,阿联酋,0.0,1.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=Arti0eXNrTL2HjQDDvwGjKt5200209&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-10,0,23.914869621000037,54.32685818400006
1983,2020-2-10,山西,太原市,2.0,2.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiNpoZB8l2c445CeGuSzdj200210&fromapp=cctvnews&version=803&allow_comment=1,0.0,0.0,0.0,2020-02-10,1,37.87698902884778,112.55639149167204
1984,2020-2-10,山西,朔州市,1.0,0.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiNpoZB8l2c445CeGuSzdj200210&fromapp=cctvnews&version=803&allow_comment=2,0.0,0.0,0.0,2020-02-10,1,39.337108370541735,112.4393709396677
1985,2020-2-10,山西,忻州市,1.0,0.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiNpoZB8l2c445CeGuSzdj200210&fromapp=cctvnews&version=803&allow_comment=3,0.0,0.0,0.0,2020-02-10,1,38.42238338517772,112.74062416023847
1986,2020-2-10,山西,晋中市,0.0,2.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiNpoZB8l2c445CeGuSzdj200210&fromapp=cctvnews&version=803&allow_comment=4,0.0,0.0,0.0,2020-02-10,0,37.69283940975972,112.75959475565928
1987,2020-2-10,湖北,武汉市,1920.0,167.0,73.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,5,30.598466736400987,114.31158155473231
1988,2020-2-10,湖北,黄冈市,111.0,52.0,2.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,3,30.4593588576181,114.87849048410779
1989,2020-2-10,湖北,孝感市,105.0,31.0,4.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,3,30.930689227018295,113.92251007733665
1990,2020-2-10,湖北,鄂州市,86.0,6.0,3.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,3,30.39657217331699,114.90160738827099
1991,2020-2-10,湖北,随州市,65.0,0.0,1.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,3,31.6965167723283,113.38945001822157
1992,2020-2-10,湖北,襄阳市,31.0,2.0,2.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,3,32.014796804669224,112.12853720100244
1993,2020-2-10,湖北,黄石市,45.0,6.0,1.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,3,30.205207848941598,115.04553290894361
1994,2020-2-10,湖北,荆州市,48.0,5.0,2.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,3,30.340842107742912,112.24552262926137
1995,2020-2-10,湖北,宜昌市,38.0,7.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,3,30.697446484492378,111.29254921035434
1996,2020-2-10,湖北,仙桃市,37.0,0.0,2.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,3,30.33358775114635,113.44960935856369
1997,2020-2-10,湖北,恩施州,21.0,1.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,2,30.277939575301094,109.49459261857503
1998,2020-2-10,湖北,天门市,20.0,0.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,2,30.669621830099477,113.17240916632808
1999,2020-2-10,湖北,十堰市,14.0,6.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,2,32.63506185840116,110.80452956069568
2000,2020-2-10,湖北,咸宁市,14.0,21.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,2,29.847055947646492,114.32851909026844
2001,2020-2-10,湖北,荆门市,-22.0,15.0,1.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,0,31.041732575569622,112.20639298023002
2002,2020-2-10,湖北,潜江市,3.0,1.0,0.0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200210_2022514.shtml,0.0,0.0,0.0,2020-02-10,1,30.40835793241892,112.9054740908161
2003,2020-2-10,重庆,万州区,12.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,2,30.813621636707666,108.41555837050288
2004,2020-2-10,重庆,江北区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,1,29.89294837947611,121.56042128922172
2005,2020-2-10,重庆,九龙坡区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,1,29.50792771555286,106.51755873943073
2006,2020-2-10,重庆,渝北区,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,1,29.723927343006626,106.6375590606026
2007,2020-2-10,重庆,合川区,1.0,1.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,1,29.978181239534244,106.28254108757974
2008,2020-2-10,重庆,垫江县,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,1,30.333293968500094,107.33956587471806
2009,2020-2-10,重庆,巫山县,1.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,1,31.080518811735914,109.8855455070308
2010,2020-2-10,重庆,开州区,0.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,0,31.16664411319345,108.39949765612053
2011,2020-2-10,重庆,云阳县,0.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,0,30.93661127197471,108.70344750000172
2012,2020-2-10,重庆,巫溪县,0.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/09/ARTI5QLQkjiigWA8z8wN74C8200209.shtml,0.0,0.0,0.0,2020-02-10,0,31.404880009858267,109.57640255899645
2013,2020-2-10,上海,宝山区,1.0,0.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiVGUT01uq27zJz3EyaCOL200210&fromapp=cctvnews&version=803&allow_comment=1&allow_comment=1,0.0,0.0,0.0,2020-02-10,1,31.41027947347614,121.4965630135246
2014,2020-2-10,上海,闵行区,1.0,0.0,0.0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiVGUT01uq27zJz3EyaCOL200210&fromapp=cctvnews&version=803&allow_comment=1&allow_comment=1,0.0,0.0,0.0,2020-02-10,1,31.118842580087428,121.38861193361008
2015,2020-2-10,黑龙江,哈尔滨市,14.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/10/ARTICOe6Ly4s1CVkepy8oMTj200210.shtml,0.0,0.0,0.0,2020-02-10,2,45.808825827952184,126.54161509031663
2016,2020-2-10,黑龙江,双鸭山市,0.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/10/ARTICOe6Ly4s1CVkepy8oMTj200210.shtml,0.0,0.0,0.0,2020-02-10,0,46.65318589588607,131.16534168078073
2017,2020-2-10,黑龙江,绥化市,2.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/10/ARTICOe6Ly4s1CVkepy8oMTj200210.shtml,0.0,0.0,0.0,2020-02-10,1,46.6600321798244,126.97535687530133
2018,2020-2-10,黑龙江,鸡西市,0.0,0.0,0.0,央视,http://m.news.cctv.com/2020/02/10/ARTICOe6Ly4s1CVkepy8oMTj200210.shtml,0.0,0.0,0.0,2020-02-10,0,45.300872317823895,130.97561865876668
